sucursal,operating_date,day_name,closing_time,captured_time,week_number,pdv_txn_id,order_id,order_type,order_subtype,table_number,party_size,server,terminal,capture_terminal,action,item,modifier,group_type,group,description,is_modifier,quantity,unit_price,unit_price_with_mods,cost_actual,cost_with_mods,cost_ideal,discount,subtotal_ticket,iva_ticket,ieps_ticket,total_ticket,subtotal_item,iva_item,ieps_item,total_item,subtotal_cortesia_cancel,iva_cortesia_cancel,ieps_cortesia_cancel,total_cortesia_cancel,subtotal_anulacion,iva_anulacion,ieps_anulacion,total_anulacion,clave_platillo
Panem - Credi Club,2025-12-08,lunes,2025-12-08 08:44:33.623000,2025-12-08 08:42:14.493000,50,11662,1,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,CAFE REFILL,,Alimentos,CAFE Y BEBIDAS CALIENTES,"CAFE REFILL, REGULAR",False,1.0,55.0,55.0,0.0,0.0,0.0,0.0,107.6,7.59,4.81,120.0,47.4138,7.5862,0.0,55.0,,,,,,,,,CBC001
Panem - Credi Club,2025-12-08,lunes,2025-12-08 08:44:33.623000,2025-12-08 08:42:15.993000,50,11662,1,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,CAFE REFILL,REGULAR,Alimentos,MOD BEBIDAS,REGULAR,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,107.6,7.59,4.81,120.0,0.0,0.0,0.0,0.0,,,,,,,,,MB002
Panem - Credi Club,2025-12-08,lunes,2025-12-08 08:44:33.623000,2025-12-08 08:42:22.730000,50,11662,1,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,MUFFIN BLUEBERRY,,Alimentos,PAN DULCE,MUFFIN BLUEBERRY,False,1.0,65.0,65.0,0.0,0.0,0.0,0.0,107.6,7.59,4.81,120.0,60.1852,0.0,4.8148,65.0,,,,,,,,,PD014
Panem - Credi Club,2025-12-08,lunes,2025-12-08 08:45:50.917000,2025-12-08 08:45:03.297000,50,11663,2,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,MOCHA 16OZ,,Alimentos,CAFE Y BEBIDAS CALIENTES,"MOCHA 16OZ, LECHE DESLACTOSADA LIGHT",False,1.0,90.0,90.0,0.0,0.0,0.0,0.0,137.77,12.41,4.82,155.0,77.5862,12.4138,0.0,90.0,,,,,,,,,CBC007
Panem - Credi Club,2025-12-08,lunes,2025-12-08 08:45:50.917000,2025-12-08 08:45:05.547000,50,11663,2,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,MOCHA 16OZ,LECHE DESLACTOSADA LIGHT,Alimentos,MOD BEBIDAS,LECHE DESLACTOSADA LIGHT,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,137.77,12.41,4.82,155.0,0.0,0.0,0.0,0.0,,,,,,,,,MB006
Panem - Credi Club,2025-12-08,lunes,2025-12-08 08:45:50.917000,2025-12-08 08:45:20.423000,50,11663,2,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,MUFFIN BLUEBERRY,,Alimentos,PAN DULCE,MUFFIN BLUEBERRY,False,1.0,65.0,65.0,0.0,0.0,0.0,0.0,137.77,12.41,4.82,155.0,60.1852,0.0,4.8148,65.0,,,,,,,,,PD014
Panem - Credi Club,2025-12-08,lunes,2025-12-08 09:17:20.800000,2025-12-08 09:14:32.487000,50,11664,3,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,PAIN AU CHOCOLAT,,Alimentos,PAN DULCE,PAIN AU CHOCOLAT,False,1.0,77.0,77.0,0.0,0.0,0.0,0.0,144.57,11.72,5.71,162.0,71.2963,0.0,5.7037,77.0,,,,,,,,,PD005
Panem - Credi Club,2025-12-08,lunes,2025-12-08 09:17:20.800000,2025-12-08 09:14:53.940000,50,11664,3,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,CHAI EN LAS ROCAS,,Alimentos,JUGOS Y BEBIDAS FRIAS,"CHAI EN LAS ROCAS, LECHE DESLACTOSADA LIGHT",False,1.0,85.0,85.0,0.0,0.0,0.0,0.0,144.57,11.72,5.71,162.0,73.2759,11.7241,0.0,85.0,,,,,,,,,JBF030
Panem - Credi Club,2025-12-08,lunes,2025-12-08 09:17:20.800000,2025-12-08 09:14:57.080000,50,11664,3,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,CHAI EN LAS ROCAS,LECHE DESLACTOSADA LIGHT,Alimentos,MOD BEBIDAS,LECHE DESLACTOSADA LIGHT,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144.57,11.72,5.71,162.0,0.0,0.0,0.0,0.0,,,,,,,,,MB006
Panem - Credi Club,2025-12-08,lunes,2025-12-08 09:27:07.920000,2025-12-08 09:25:20.993000,50,11665,4,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,ESPRESSO AMERICANO.,,Alimentos,CAFE Y BEBIDAS CALIENTES,ESPRESSO AMERICANO.,False,1.0,55.0,55.0,0.0,0.0,0.0,0.0,47.41,7.59,0.0,55.0,47.4138,7.5862,0.0,55.0,,,,,,,,,BC001
Panem - Credi Club,2025-12-08,lunes,2025-12-08 09:30:47.087000,2025-12-08 09:27:27.913000,50,11666,5,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,LATTE 16OZ,,Alimentos,CAFE Y BEBIDAS CALIENTES,"LATTE 16OZ, LECHE ENTERA",False,1.0,90.0,90.0,0.0,0.0,0.0,0.0,114.62,12.41,2.97,130.0,77.5862,12.4138,0.0,90.0,,,,,,,,,CBC005
Panem - Credi Club,2025-12-08,lunes,2025-12-08 09:30:47.087000,2025-12-08 09:27:29.693000,50,11666,5,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,LATTE 16OZ,LECHE ENTERA,Alimentos,MOD BEBIDAS,LECHE ENTERA,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.62,12.41,2.97,130.0,0.0,0.0,0.0,0.0,,,,,,,,,MB005
Panem - Credi Club,2025-12-08,lunes,2025-12-08 09:30:47.087000,2025-12-08 09:27:53.177000,50,11666,5,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,GALLETA DE AVENA,,Alimentos,PAN DULCE,GALLETA DE AVENA,False,1.0,40.0,40.0,0.0,0.0,0.0,0.0,114.62,12.41,2.97,130.0,37.037,0.0,2.963,40.0,,,,,,,,,PD011
Panem - Credi Club,2025-12-08,lunes,2025-12-08 09:52:13.953000,2025-12-08 09:49:31.753000,50,11667,6,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,MOCHA 16OZ,,Alimentos,CAFE Y BEBIDAS CALIENTES,"MOCHA 16OZ, LECHE DESLACTOSADA LIGHT",False,1.0,90.0,90.0,0.0,0.0,0.0,0.0,77.59,12.41,0.0,90.0,77.5862,12.4138,0.0,90.0,,,,,,,,,CBC007
Panem - Credi Club,2025-12-08,lunes,2025-12-08 09:52:13.953000,2025-12-08 09:49:36.160000,50,11667,6,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,MOCHA 16OZ,LECHE DESLACTOSADA LIGHT,Alimentos,MOD BEBIDAS,LECHE DESLACTOSADA LIGHT,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.59,12.41,0.0,90.0,0.0,0.0,0.0,0.0,,,,,,,,,MB006
Panem - Credi Club,2025-12-08,lunes,2025-12-08 09:54:22.213000,2025-12-08 09:53:15.563000,50,11668,7,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,CROISSANT DE JAMÓN Y QUESO UBER,,Uber,UBER DESAYUNOS,CROISSANT DE JAMÓN Y QUESO UBER,False,1.0,204.0,204.0,0.0,0.0,0.0,0.0,374.14,59.86,0.0,434.0,175.8621,28.1379,0.0,204.0,,,,,,,,,UD009
Panem - Credi Club,2025-12-08,lunes,2025-12-08 09:54:22.213000,2025-12-08 09:53:33.047000,50,11668,7,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,SOURDOUGH 5 QUESOS UBER,,Uber,UBER COMIDAS,"SOURDOUGH 5 QUESOS UBER, PAPAS EN GAJO EXTRA",False,1.0,197.0,230.0,0.0,0.0,0.0,0.0,374.14,59.86,0.0,434.0,198.2759,31.7241,0.0,230.0,,,,,,,,,UC005
Panem - Credi Club,2025-12-08,lunes,2025-12-08 09:54:22.213000,2025-12-08 09:53:38.997000,50,11668,7,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,SOURDOUGH 5 QUESOS UBER,PAPAS EN GAJO EXTRA,Alimentos,MOD ALIMENTOS,PAPAS EN GAJO EXTRA,True,1.0,33.0,0.0,0.0,0.0,0.0,0.0,374.14,59.86,0.0,434.0,28.4483,4.5517,0.0,33.0,,,,,,,,,MOD051
