sucursal,operating_date,day_name,closing_time,captured_time,week_number,pdv_txn_id,order_id,order_type,order_subtype,table_number,party_size,server,terminal,capture_terminal,action,item,modifier,group_type,group,description,is_modifier,quantity,unit_price,unit_price_with_mods,cost_actual,cost_with_mods,cost_ideal,discount,subtotal_ticket,iva_ticket,ieps_ticket,total_ticket,subtotal_item,iva_item,ieps_item,total_item,subtotal_cortesia_cancel,iva_cortesia_cancel,ieps_cortesia_cancel,total_cortesia_cancel,subtotal_anulacion,iva_anulacion,ieps_anulacion,total_anulacion,clave_platillo
Panem - Hospital Zambrano N,2024-01-15,lunes,2024-01-15 08:22:52.930000,2024-01-15 08:22:03.900000,3,89730,1,Para llevar,'-,,1,Zambrano,SERVER1,SERVER1,Venta,CAFE OLLA REFILL,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CAFE OLLA REFILL",False,1.0,49.0,49.0,0.0,0.0,0.0,0.0,42.2414,6.7586,0.0,49.0,42.2414,6.7586,0.0,49.0,,,,,,,,,CBC020
Panem - Hospital Zambrano N,2024-01-15,lunes,2024-01-15 08:24:57.197000,2024-01-15 08:24:17.807000,3,89731,2,Para llevar,'-,,1,Zambrano,SERVER1,SERVER1,Venta,CHOCOLATE ARTESANAL 16OZ,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CHOCOLATE ARTESANAL 16OZ, LECHE DESLACTOSADA LIGHT",False,1.0,99.0,99.0,0.0,0.0,0.0,0.0,182.7586,29.2414,0.0,212.0,85.3448,13.6552,0.0,99.0,,,,,,,,,CBC012
Panem - Hospital Zambrano N,2024-01-15,lunes,2024-01-15 08:24:57.197000,2024-01-15 08:24:18.743000,3,89731,2,Para llevar,'-,,1,Zambrano,SERVER1,SERVER1,Venta,CHOCOLATE ARTESANAL 16OZ,LECHE DESLACTOSADA LIGHT,Alimentos,MOD BEBIDAS,LECHE DESLACTOSADA LIGHT,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,182.7586,29.2414,0.0,212.0,0.0,0.0,0.0,0.0,,,,,,,,,MB006
Panem - Hospital Zambrano N,2024-01-15,lunes,2024-01-15 08:24:57.197000,2024-01-15 08:24:22.417000,3,89731,2,Para llevar,'-,,1,Zambrano,SERVER1,SERVER1,Venta,MOCHA 16OZ,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., MOCHA 16OZ, LECHE DESLACTOSADA LIGHT",False,1.0,89.0,89.0,0.0,0.0,0.0,0.0,182.7586,29.2414,0.0,212.0,76.7241,12.2759,0.0,89.0,,,,,,,,,CBC007
Panem - Hospital Zambrano N,2024-01-15,lunes,2024-01-15 08:24:57.197000,2024-01-15 08:24:23.087000,3,89731,2,Para llevar,'-,,1,Zambrano,SERVER1,SERVER1,Venta,MOCHA 16OZ,LECHE DESLACTOSADA LIGHT,Alimentos,MOD BEBIDAS,LECHE DESLACTOSADA LIGHT,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,182.7586,29.2414,0.0,212.0,0.0,0.0,0.0,0.0,,,,,,,,,MB006
Panem - Hospital Zambrano N,2024-01-15,lunes,2024-01-15 08:24:57.197000,2024-01-15 08:24:26.167000,3,89731,2,Para llevar,'-,,1,Zambrano,SERVER1,SERVER1,Venta,CONCHA CHOCOLATE,,Alimentos,PAN DULCE,"., CONCHA CHOCOLATE",False,1.0,24.0,24.0,0.0,0.0,0.0,0.0,182.7586,29.2414,0.0,212.0,20.6897,3.3103,0.0,24.0,,,,,,,,,PD020
Panem - Hospital Zambrano N,2024-01-15,lunes,2024-01-15 08:27:43.530000,2024-01-15 08:26:19.657000,3,89732,3,Para llevar,'-,,1,Zambrano,SERVER1,SERVER1,Venta,CAFE REFILL,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CAFE REFILL, REGULAR",False,1.0,49.0,49.0,0.0,0.0,0.0,0.0,84.4828,13.5172,0.0,98.0,42.2414,6.7586,0.0,49.0,,,,,,,,,CBC001
Panem - Hospital Zambrano N,2024-01-15,lunes,2024-01-15 08:27:43.530000,2024-01-15 08:26:20.407000,3,89732,3,Para llevar,'-,,1,Zambrano,SERVER1,SERVER1,Venta,CAFE REFILL,REGULAR,Alimentos,MOD BEBIDAS,REGULAR,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4828,13.5172,0.0,98.0,0.0,0.0,0.0,0.0,,,,,,,,,MB002
Panem - Hospital Zambrano N,2024-01-15,lunes,2024-01-15 08:27:43.530000,2024-01-15 08:26:22.127000,3,89732,3,Para llevar,'-,,1,Zambrano,SERVER1,SERVER1,Venta,CAFE REFILL,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CAFE REFILL, REGULAR",False,1.0,49.0,49.0,0.0,0.0,0.0,0.0,84.4828,13.5172,0.0,98.0,42.2414,6.7586,0.0,49.0,,,,,,,,,CBC001
Panem - Hospital Zambrano N,2024-01-15,lunes,2024-01-15 08:27:43.530000,2024-01-15 08:26:22.627000,3,89732,3,Para llevar,'-,,1,Zambrano,SERVER1,SERVER1,Venta,CAFE REFILL,REGULAR,Alimentos,MOD BEBIDAS,REGULAR,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4828,13.5172,0.0,98.0,0.0,0.0,0.0,0.0,,,,,,,,,MB002
