sucursal,operating_date,day_name,closing_time,captured_time,week_number,pdv_txn_id,order_id,order_type,order_subtype,table_number,party_size,server,terminal,capture_terminal,action,item,modifier,group_type,group,description,is_modifier,quantity,unit_price,unit_price_with_mods,cost_actual,cost_with_mods,cost_ideal,discount,subtotal_ticket,iva_ticket,ieps_ticket,total_ticket,subtotal_item,iva_item,ieps_item,total_item,subtotal_cortesia_cancel,iva_cortesia_cancel,ieps_cortesia_cancel,total_cortesia_cancel,subtotal_anulacion,iva_anulacion,ieps_anulacion,total_anulacion,clave_platillo
Panem - Credi Club,2025-07-22,martes,2025-07-22 06:43:07.710000,2025-07-22 06:41:51.270000,30,7528,1,Restaurant,'-,2,1,PRUEBAS,SERVER1,SERVER1,Venta,CONCHA VAINILLA,,Alimentos,PAN DULCE,"CONCHA VAINILLA, $26.00 OFF",False,2.0,13.0,13.0,0.0,0.0,0.0,0.0,24.07,0.0,1.93,26.0,24.0741,0.0,1.9259,26.0,,,,,,,,,PD001
Panem - Credi Club,2025-07-22,martes,2025-07-22 08:29:48.313000,2025-07-22 08:29:30.490000,30,7529,2,Restaurant,'-,6,1,PRUEBAS,SERVER1,SERVER1,Venta,MATCHA EN LAS ROCAS,,Alimentos,JUGOS Y BEBIDAS FRIAS,"MATCHA EN LAS ROCAS, LECHE ENTERA",False,1.0,85.0,85.0,0.0,0.0,0.0,0.0,81.03,12.97,0.0,94.0,73.2759,11.7241,0.0,85.0,,,,,,,,,JBF028
Panem - Credi Club,2025-07-22,martes,2025-07-22 08:29:48.313000,2025-07-22 08:29:31.820000,30,7529,2,Restaurant,'-,6,1,PRUEBAS,SERVER1,SERVER1,Venta,MATCHA EN LAS ROCAS,LECHE ENTERA,Alimentos,MOD BEBIDAS,LECHE ENTERA,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.03,12.97,0.0,94.0,0.0,0.0,0.0,0.0,,,,,,,,,MB005
Panem - Credi Club,2025-07-22,martes,2025-07-22 08:29:48.313000,2025-07-22 08:29:34.727000,30,7529,2,Restaurant,'-,6,1,PRUEBAS,SERVER1,SERVER1,Venta,VAINILLAA,,Alimentos,EXTRAS,VAINILLAA,False,1.0,9.0,9.0,0.0,0.0,0.0,0.0,81.03,12.97,0.0,94.0,7.7586,1.2414,0.0,9.0,,,,,,,,,MA034
Panem - Credi Club,2025-07-22,martes,2025-07-22 08:37:46.880000,2025-07-22 08:37:28.077000,30,7530,3,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,LATTE EN LAS ROCAS,,Alimentos,JUGOS Y BEBIDAS FRIAS,"LATTE EN LAS ROCAS, LECHE DESLACTOSADA LIGHT",False,1.0,85.0,85.0,0.0,0.0,0.0,0.0,73.28,11.72,0.0,85.0,73.2759,11.7241,0.0,85.0,,,,,,,,,JBF019
Panem - Credi Club,2025-07-22,martes,2025-07-22 08:37:46.880000,2025-07-22 08:37:28.827000,30,7530,3,Para llevar,'-,,1,PRUEBAS,SERVER1,SERVER1,Venta,LATTE EN LAS ROCAS,LECHE DESLACTOSADA LIGHT,Alimentos,MOD BEBIDAS,LECHE DESLACTOSADA LIGHT,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.28,11.72,0.0,85.0,0.0,0.0,0.0,0.0,,,,,,,,,MB006
Panem - Credi Club,2025-07-22,martes,2025-07-22 08:40:59.713000,2025-07-22 08:40:47.533000,30,7531,4,Restaurant,'-,5,1,PRUEBAS,SERVER1,SERVER1,Venta,CROQUE MADAME,,Alimentos,DESAYUNOS,CROQUE MADAME,False,1.0,180.0,180.0,0.0,0.0,0.0,0.0,155.17,24.83,0.0,180.0,155.1724,24.8276,0.0,180.0,,,,,,,,,DE013
Panem - Credi Club,2025-07-22,martes,2025-07-22 09:04:19.280000,2025-07-22 09:03:33.557000,30,7532,5,Restaurant,'-,5,1,PRUEBAS,SERVER1,SERVER1,Venta,CHILAQUILES PANEM,,Alimentos,DESAYUNOS,"CHILAQUILES PANEM, SALSA VERDE, POLLO CHILAQUILES INCLUIDO",False,1.0,196.0,196.0,0.0,0.0,0.0,0.0,216.38,34.62,0.0,251.0,168.9655,27.0345,0.0,196.0,,,,,,,,,DE005
Panem - Credi Club,2025-07-22,martes,2025-07-22 09:04:19.280000,2025-07-22 09:03:35.023000,30,7532,5,Restaurant,'-,5,1,PRUEBAS,SERVER1,SERVER1,Venta,CHILAQUILES PANEM,SALSA VERDE,Alimentos,MOD ALIMENTOS,SALSA VERDE,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,216.38,34.62,0.0,251.0,0.0,0.0,0.0,0.0,,,,,,,,,MA002
Panem - Credi Club,2025-07-22,martes,2025-07-22 09:04:19.280000,2025-07-22 09:03:35.807000,30,7532,5,Restaurant,'-,5,1,PRUEBAS,SERVER1,SERVER1,Venta,CHILAQUILES PANEM,POLLO CHILAQUILES INCLUIDO,Alimentos,DESAYUNOS,POLLO CHILAQUILES INCLUIDO,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,216.38,34.62,0.0,251.0,0.0,0.0,0.0,0.0,,,,,,,,,PCHN
