sucursal,operating_date,day_name,closing_time,captured_time,week_number,pdv_txn_id,order_id,order_type,order_subtype,table_number,party_size,server,terminal,capture_terminal,action,item,modifier,group_type,group,description,is_modifier,quantity,unit_price,unit_price_with_mods,cost_actual,cost_with_mods,cost_ideal,discount,subtotal_ticket,iva_ticket,ieps_ticket,total_ticket,subtotal_item,iva_item,ieps_item,total_item,subtotal_cortesia_cancel,iva_cortesia_cancel,ieps_cortesia_cancel,total_cortesia_cancel,subtotal_anulacion,iva_anulacion,ieps_anulacion,total_anulacion,clave_platillo
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 07:01:30.113000,2025-12-22 07:00:38.227000,52,203550,1,Restaurant,'-,11,1,Panem Kavia,Terminal 1,Terminal 1,Venta,GARRA DE OSO,,Alimentos,PAN DULCE,"., GARRA DE OSO",False,2.0,75.0,75.0,8.9167,8.9167,107.0006,0.0,270.3704,0.0,21.6296,292.0,138.8889,0.0,11.1111,150.0,,,,,,,,,PD007
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 07:01:30.113000,2025-12-22 07:00:39.023000,52,203550,1,Restaurant,'-,11,1,Panem Kavia,Terminal 1,Terminal 1,Venta,ROL DE CANELA,,Alimentos,PAN DULCE,"., ROL DE CANELA",False,1.0,77.0,77.0,7.2909,7.2909,57.631,0.0,270.3704,0.0,21.6296,292.0,71.2963,0.0,5.7037,77.0,,,,,,,,,PD006
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 07:01:30.113000,2025-12-22 07:00:41.350000,52,203550,1,Restaurant,'-,11,1,Panem Kavia,Terminal 1,Terminal 1,Venta,MUFFIN BLUEBERRY,,Alimentos,PAN DULCE,"., MUFFIN BLUEBERRY",False,1.0,65.0,65.0,4.2322,4.2322,9.9692,0.0,270.3704,0.0,21.6296,292.0,60.1852,0.0,4.8148,65.0,,,,,,,,,PD014
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 08:16:27.577000,2025-12-22 08:15:08.553000,52,203551,2,Restaurant,'-,11,1,Panem Kavia,Terminal 1,Terminal 1,Venta,LATTE 16OZ,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., LATTE 16OZ, 1 LECHE DESLACTOSADA LIGHT",False,1.0,90.0,90.0,12.7918,12.7918,36.4754,0.0,252.3946,24.8276,7.7778,285.0,77.5862,12.4138,0.0,90.0,,,,,,,,,CBC005
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 08:16:27.577000,2025-12-22 08:15:15.333000,52,203551,2,Restaurant,'-,11,1,Panem Kavia,Terminal 1,Terminal 1,Venta,LATTE 16OZ,LECHE DESLACTOSADA LIGHT,Alimentos,MOD BEBIDAS,LECHE DESLACTOSADA LIGHT,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,252.3946,24.8276,7.7778,285.0,0.0,0.0,0.0,0.0,,,,,,,,,MB006
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 08:16:27.577000,2025-12-22 08:15:20.553000,52,203551,2,Restaurant,'-,11,1,Panem Kavia,Terminal 1,Terminal 1,Venta,LATTE 16OZ,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., LATTE 16OZ, 1 LECHE DESLACTOSADA LIGHT",False,1.0,90.0,90.0,12.7918,12.7918,36.4754,0.0,252.3946,24.8276,7.7778,285.0,77.5862,12.4138,0.0,90.0,,,,,,,,,CBC005
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 08:16:27.577000,2025-12-22 08:15:21.333000,52,203551,2,Restaurant,'-,11,1,Panem Kavia,Terminal 1,Terminal 1,Venta,LATTE 16OZ,LECHE DESLACTOSADA LIGHT,Alimentos,MOD BEBIDAS,LECHE DESLACTOSADA LIGHT,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,252.3946,24.8276,7.7778,285.0,0.0,0.0,0.0,0.0,,,,,,,,,MB006
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 08:16:27.577000,2025-12-22 08:15:32.473000,52,203551,2,Restaurant,'-,11,1,Panem Kavia,Terminal 1,Terminal 1,Venta,MUFFIN BLUEBERRY,,Alimentos,PAN DULCE,"., MUFFIN BLUEBERRY",False,1.0,65.0,65.0,4.2322,4.2322,9.9692,0.0,252.3946,24.8276,7.7778,285.0,60.1852,0.0,4.8148,65.0,,,,,,,,,PD014
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 08:16:27.577000,2025-12-22 08:15:36.143000,52,203551,2,Restaurant,'-,11,1,Panem Kavia,Terminal 1,Terminal 1,Venta,GALLETA DE AVENA,,Alimentos,PAN DULCE,"., GALLETA DE AVENA",False,1.0,40.0,40.0,119.4127,119.4127,80.26,0.0,252.3946,24.8276,7.7778,285.0,37.037,0.0,2.963,40.0,,,,,,,,,PD011
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 08:18:54.707000,2025-12-22 08:17:46.730000,52,203552,3,Restaurant,'-,24,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CAPPUCCINO 16OZ,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CAPPUCCINO 16OZ, 1 LECHE ENTERA",False,1.0,90.0,90.0,12.7918,12.7918,37.4128,0.0,77.5862,12.4138,0.0,90.0,77.5862,12.4138,0.0,90.0,,,,,,,,,CBC003
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 08:18:54.707000,2025-12-22 08:17:50.417000,52,203552,3,Restaurant,'-,24,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CAPPUCCINO 16OZ,LECHE ENTERA,Alimentos,MOD BEBIDAS,LECHE ENTERA,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5862,12.4138,0.0,90.0,0.0,0.0,0.0,0.0,,,,,,,,,MB005
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 08:28:51.547000,2025-12-22 08:26:43.070000,52,203553,4,Restaurant,'-,24,1,Panem Kavia,Terminal 1,Terminal 1,Venta,ESPRESSO AMERICANO.,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., ESPRESSO AMERICANO.",False,1.0,55.0,55.0,0.0,0.0,0.0,0.0,47.4138,7.5862,0.0,55.0,47.4138,7.5862,0.0,55.0,,,,,,,,,BC001
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 08:42:39.343000,2025-12-22 08:42:05.207000,52,203554,5,Restaurant,'-,11,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CHOCOLATE ARTESANAL 16OZ,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CHOCOLATE ARTESANAL 16OZ, 1 LECHE DESLACTOSADA LIGHT",False,1.0,99.0,99.0,6.9426,6.9426,7.0379,0.0,132.7586,21.2414,0.0,154.0,85.3448,13.6552,0.0,99.0,,,,,,,,,CBC012
Panem - Hotel Kavia N,2025-12-22,lunes,2025-12-22 08:42:39.343000,2025-12-22 08:42:06.330000,52,203554,5,Restaurant,'-,11,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CHOCOLATE ARTESANAL 16OZ,LECHE DESLACTOSADA LIGHT,Alimentos,MOD BEBIDAS,LECHE DESLACTOSADA LIGHT,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.7586,21.2414,0.0,154.0,0.0,0.0,0.0,0.0,,,,,,,,,MB006
